genres,id,keywords,overview,popularity,release_date,runtime,status,title,vote_average,vote_count,actors,director,metadata_soup,weight_rating
"[28, 80]",24,"[233, 732, 779, 780, 1449]","An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle – but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",79.754966,2003-10-10,111.0,Released,Kill Bill: Vol. 1,7.7,4949,"['139', '140', '2535', '589', '141']",Quentin Tarantino,key233 key732 key779 key780 key1449 gen28 gen80 act139 act140 act2535 act589 act141  quentintarantino,7.26
"[28, 80, 53]",393,"[380, 1400, 1908, 2784, 3927]","The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",50.622607,2004-04-16,136.0,Released,Kill Bill: Vol. 2,7.6,3948,"['139', '141', '589', '147', '240171']",Quentin Tarantino,key380 key1400 key1908 key2784 key3927 gen28 gen80 gen53 act139 act141 act589 act147 act240171  quentintarantino,7.12
[18],11321,"[4459, 9368, 14743, 33768, 33773]",An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,41.472404,2008-12-18,123.0,Released,Seven Pounds,7.5,2039,"['2888', '5916', '70304', '57755', '8177']",Gabriele Muccino,key4459 key9368 key14743 key33768 key33773 gen18 act2888 act5916 act70304 act57755 act8177  gabrielemuccino,6.83
"[18, 80]",640,"[3202, 5565, 18525, 172889, 177465]","A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",73.944049,2002-12-25,141.0,Released,Catch Me If You Can,7.7,3795,"['6193', '31', '4690', '8349', '136761']",Steven Spielberg,key3202 key5565 key18525 key172889 key177465 gen18 gen80 act6193 act31 act4690 act8349 act136761  stevenspielberg,7.17
"[12, 14, 18, 10749]",18239,"[305, 1388, 3133, 12564, 231407]","Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",94.815867,2009-03-15,130.0,Released,The Twilight Saga: New Moon,5.6,2436,"['37917', '11288', '84214', '21029', '45827']",Chris Weitz,key305 key1388 key3133 key12564 key231407 gen12 gen14 gen18 gen10749 act37917 act11288 act84214 act21029 act45827  chrisweitz,5.81
"[12, 16, 35, 10751, 14]",808,"[2343, 2434, 2596, 3098, 4147]","It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",67.298732,2001-05-16,90.0,Released,Shrek,7.3,4056,"['12073', '776', '6941', '12074', '1925']",Andrew Adamson,key2343 key2434 key2596 key3098 key4147 gen12 gen16 gen35 gen10751 gen14 act12073 act776 act6941 act12074 act1925  andrewadamson,6.92
"[35, 14]",72105,"[6054, 9673, 158162, 187065, 187084]","John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",68.87691,2012-06-29,106.0,Released,Ted,6.3,4697,"['13240', '18973', '52139', '74949', '1771']",Seth Macfarlane,key6054 key9673 key158162 key187065 key187084 gen35 gen14 act13240 act18973 act52139 act74949 act1771  sethmacfarlane,6.24
"[53, 878, 9648]",37686,"[1228, 1328, 9951, 10663, 13132]","In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",37.069253,2011-06-08,112.0,Released,Super 8,6.6,2435,"['518627', '18050', '518628', '3497', '456066']",J.J. Abrams,key1228 key1328 key9951 key10663 key13132 gen53 gen878 gen9648 act518627 act18050 act518628 act3497 act456066  j.j.abrams,6.38
"[80, 35, 28]",187017,"[6270, 11199, 167541, 179430, 179431]","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",52.380982,2014-06-05,112.0,Released,22 Jump Street,7.0,3319,"['21007', '38673', '54697', '9778', '17039']",Phil Lord,key6270 key11199 key167541 key179430 key179431 gen80 gen35 gen28 act21007 act38673 act54697 act9778 act17039  phillord,6.68
"[35, 18, 10749]",50646,"[815, 1599, 5809, 9094, 9798]","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",37.990705,2011-07-29,118.0,Released,"Crazy, Stupid, Love.",7.0,2443,"['4495', '1231', '30614', '54693', '3141']",Glenn Ficarra,key815 key1599 key5809 key9094 key9798 gen35 gen18 gen10749 act4495 act1231 act30614 act54693 act3141  glennficarra,6.61
"[28, 53, 9648]",225574,"[3800, 10410, 12617, 15156, 155238]","Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",83.295796,2014-01-26,106.0,Released,Non-Stop,6.8,2268,"['3896', '1231', '59233', '70904', '77277']",Jaume Collet-Serra,key3800 key10410 key12617 key15156 key155238 gen28 gen53 gen9648 act3896 act1231 act59233 act70904 act77277  jaumecollet-serra,6.48
"[28, 53, 14]",752,"[703, 716, 1755, 3099, 3603]","In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",84.630969,2006-03-15,132.0,Released,V for Vendetta,7.7,4442,"['524', '1331', '9029', '11275', '5049']",James Mcteigue,key703 key716 key1755 key3099 key3603 gen28 gen53 gen14 act524 act1331 act9029 act11275 act5049  jamesmcteigue,7.23
"[14, 27, 28]",60304,"[616, 4252, 10028, 10842, 11173]","After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",53.02787,2013-01-17,88.0,Released,Hansel & Gretel: Witch Hunters,5.7,3239,"['17604', '59620', '10696', '93564', '51300']",Tommy Wirkola,key616 key4252 key10028 key10842 key11173 gen14 gen27 gen28 act17604 act59620 act10696 act93564 act51300  tommywirkola,5.84
"[12, 28]",89,"[83, 110, 113, 295, 483]","When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",80.972475,1989-05-24,127.0,Released,Indiana Jones and the Last Crusade,7.6,3152,"['3', '738', '656', '739', '655']",Steven Spielberg,key83 key110 key113 key295 key483 gen12 gen28 act3 act738 act656 act739 act655  stevenspielberg,7.04
"[80, 28, 878]",198184,"[310, 803, 14544, 40847, 187019]","Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",116.700319,2015-03-04,120.0,Released,Chappie,6.6,3062,"['82191', '76788', '985041', '985040', '20191']",Neill Blomkamp,key310 key803 key14544 key40847 key187019 gen80 gen28 gen878 act82191 act76788 act985041 act985040 act20191  neillblomkamp,6.41
"[53, 28]",260346,"[9748, 9826, 10562, 10718, 15124]","Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",88.844777,2014-12-16,109.0,Released,Taken 3,6.1,2200,"['3896', '2178', '11825', '10696', '15336']",Olivier Megaton,key9748 key9826 key10562 key10718 key15124 gen53 gen28 act3896 act2178 act11825 act10696 act15336  oliviermegaton,6.1
"[28, 80, 53]",82675,"[1930, 5733, 11148, 11464, 14819]","In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",49.353524,2012-09-27,91.0,Released,Taken 2,6.1,2757,"['3896', '11825', '10696', '1118', '56680']",Olivier Megaton,key1930 key5733 key11148 key11464 key14819 gen28 gen80 gen53 act3896 act11825 act10696 act1118 act56680  oliviermegaton,6.1
"[18, 53, 80]",146233,"[904, 1930, 2158, 7002, 11004]","When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",88.496873,2013-09-18,153.0,Released,Prisoners,7.9,3085,"['6968', '131', '17142', '49', '6832']",Denis Villeneuve,key904 key1930 key2158 key7002 key11004 gen18 gen53 gen80 act6968 act131 act17142 act49 act6832  denisvilleneuve,7.22
"[27, 28]",36647,"[236, 1701, 3133, 4197, 5572]","When Blade's mother was bitten by a vampire during pregnancy, she did not know that she gave her son a special gift while dying: All the good vampire attributes in combination with the best human skills. Blade and his mentor Whistler battle an evil vampire rebel (Deacon Frost) who plans to take over the outdated vampire council, capture Blade and resurrect voracious blood god La Magra.",43.815492,1998-08-21,120.0,Released,Blade,6.5,1905,"['10814', '10822', '10823', '10824', '10825']",Stephen Norrington,key236 key1701 key3133 key4197 key5572 gen27 gen28 act10814 act10822 act10823 act10824 act10825  stephennorrington,6.3
"[35, 10749, 18]",508,"[212, 255, 293, 699, 840]",Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.,37.073127,2003-09-07,135.0,Released,Love Actually,7.0,1869,"['116', '7059', '7056', '350', '3291']",Richard Curtis,key212 key255 key293 key699 key840 gen35 gen10749 gen18 act116 act7059 act7056 act350 act3291  richardcurtis,6.55
"[12, 16, 35, 10751]",9487,"[1442, 1721, 3126, 3338, 4295]","On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",87.350802,1998-11-25,95.0,Released,A Bug's Life,6.8,2303,"['1979', '15886', '17265', '89784', '5149']",Andrew Stanton,key1442 key1721 key3126 key3338 key4295 gen12 gen16 gen35 gen10751 act1979 act15886 act17265 act89784 act5149  andrewstanton,6.49
"[18, 53]",68734,"[591, 1157, 1937, 2020, 2430]","As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",62.01056,2012-10-11,120.0,Released,Argo,7.1,3423,"['880', '17419', '1903', '1230', '8536']",Ben Affleck,key591 key1157 key1937 key2020 key2430 gen18 gen53 act880 act17419 act1903 act1230 act8536  benaffleck,6.75
"[28, 35, 80]",64688,"[3230, 6270, 9755, 9964, 10988]","In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",62.714026,2012-03-12,109.0,Released,21 Jump Street,6.7,4074,"['38673', '21007', '60073', '54697', '475512']",Phil Lord,key3230 key6270 key9755 key9964 key10988 gen28 gen35 gen80 act38673 act21007 act60073 act54697 act475512  phillord,6.51
