genres,id,keywords,overview,popularity,release_date,runtime,status,title,vote_average,vote_count,actors,director,metadata_soup,weight_rating
"[14, 27, 28]",60304,"[616, 4252, 10028, 10842, 11173, 14687, 14819, 40931, 156075, 177894, 177900, 177901, 179431, 190022, 192655, 209714]","After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",53.02787,2013-01-17,88.0,Released,Hansel & Gretel: Witch Hunters,5.7,3239,"['17604', '59620', '10696', '93564', '51300', '53', '1142720', '87879', '20494', '908548']",Tommy Wirkola,key616 key4252 key10028 key10842 key11173 key14687 key14819 key40931 key156075 key177894 key177900 key177901 key179431 key190022 key192655 key209714 gen14 gen27 gen28 act17604 act59620 act10696 act93564 act51300 act53 act1142720 act87879 act20494 act908548  tommywirkola,5.84
"[12, 28]",89,"[83, 110, 113, 295, 483, 494, 1294, 1454, 2652, 2847, 2901, 6956, 10685, 11102, 14656, 41586, 176731, 184134]","When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",80.972475,1989-05-24,127.0,Released,Indiana Jones and the Last Crusade,7.6,3152,"['3', '738', '656', '739', '655', '740', '741', '742', '743', '744']",Steven Spielberg,key83 key110 key113 key295 key483 key494 key1294 key1454 key2652 key2847 key2901 key6956 key10685 key11102 key14656 key41586 key176731 key184134 gen12 gen28 act3 act738 act656 act739 act655 act740 act741 act742 act743 act744  stevenspielberg,7.04
"[80, 28, 878]",198184,"[310, 803, 14544, 40847, 187019]","Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",116.700319,2015-03-04,120.0,Released,Chappie,6.6,3062,"['82191', '76788', '985041', '985040', '20191', '6968', '10205', '1029029', '1467496', '1217309']",Neill Blomkamp,key310 key803 key14544 key40847 key187019 gen80 gen28 gen878 act82191 act76788 act985041 act985040 act20191 act6968 act10205 act1029029 act1467496 act1217309  neillblomkamp,6.41
"[53, 28]",260346,"[9748, 9826, 10562, 10718, 15124, 15300, 180172]","Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",88.844777,2014-12-16,109.0,Released,Taken 3,6.1,2200,"['3896', '2178', '11825', '10696', '15336', '55585', '1280', '52476', '2221', '37204']",Olivier Megaton,key9748 key9826 key10562 key10718 key15124 key15300 key180172 gen53 gen28 act3896 act2178 act11825 act10696 act15336 act55585 act1280 act52476 act2221 act37204  oliviermegaton,6.1
"[28, 80, 53]",82675,"[1930, 5733, 11148, 11464, 14819, 18525, 155888, 161994, 163758, 182045, 185815, 185817, 185818]","In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",49.353524,2012-09-27,91.0,Released,Taken 2,6.1,2757,"['3896', '11825', '10696', '1118', '56680', '9629', '2221', '61962', '743', '238393']",Olivier Megaton,key1930 key5733 key11148 key11464 key14819 key18525 key155888 key161994 key163758 key182045 key185815 key185817 key185818 gen28 gen80 gen53 act3896 act11825 act10696 act1118 act56680 act9629 act2221 act61962 act743 act238393  oliviermegaton,6.1
"[18, 53, 80]",146233,"[904, 1930, 2158, 7002, 11004, 166625]","When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",88.496873,2013-09-18,153.0,Released,Prisoners,7.9,3085,"['6968', '131', '17142', '49', '6832', '19492', '18288', '112476', '1208406', '1470']",Denis Villeneuve,key904 key1930 key2158 key7002 key11004 key166625 gen18 gen53 gen80 act6968 act131 act17142 act49 act6832 act19492 act18288 act112476 act1208406 act1470  denisvilleneuve,7.22
"[27, 28]",36647,"[236, 1701, 3133, 4197, 5572, 6152, 9259, 9715, 9823, 10044, 10842, 13116, 14687, 14731, 14760, 14819, 14935, 40884, 156650, 162301, 168859, 175023, 175036, 175041, 175042, 175048, 175049, 175050, 187710, 202322, 202703, 206695, 206813, 231407]","When Blade's mother was bitten by a vampire during pregnancy, she did not know that she gave her son a special gift while dying: All the good vampire attributes in combination with the best human skills. Blade and his mentor Whistler battle an evil vampire rebel (Deacon Frost) who plans to take over the outdated vampire council, capture Blade and resurrect voracious blood god La Magra.",43.815492,1998-08-21,120.0,Released,Blade,6.5,1905,"['10814', '10822', '10823', '10824', '10825', '1646', '66147', '10826', '10827', '40275']",Stephen Norrington,key236 key1701 key3133 key4197 key5572 key6152 key9259 key9715 key9823 key10044 key10842 key13116 key14687 key14731 key14760 key14819 key14935 key40884 key156650 key162301 key168859 key175023 key175036 key175041 key175042 key175048 key175049 key175050 key187710 key202322 key202703 key206695 key206813 key231407 gen27 gen28 act10814 act10822 act10823 act10824 act10825 act1646 act66147 act10826 act10827 act40275  stephennorrington,6.3
"[35, 10749, 18]",508,"[212, 255, 293, 699, 840, 916, 1438, 1441, 1459, 2182, 2562, 2568, 2569, 2570, 2571, 2573, 5597, 7358, 171366]",Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.,37.073127,2003-09-07,135.0,Released,Love Actually,7.0,1869,"['116', '7059', '7056', '350', '3291', '31717', '2440', '7053', '5472', '7055']",Richard Curtis,key212 key255 key293 key699 key840 key916 key1438 key1441 key1459 key2182 key2562 key2568 key2569 key2570 key2571 key2573 key5597 key7358 key171366 gen35 gen10749 gen18 act116 act7059 act7056 act350 act3291 act31717 act2440 act7053 act5472 act7055  richardcurtis,6.55
"[12, 16, 35, 10751]",9487,"[1442, 1721, 3126, 3338, 4295, 8790, 9963, 11539, 179431]","On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",87.350802,1998-11-25,95.0,Released,A Bug's Life,6.8,2303,"['1979', '15886', '17265', '89784', '5149', '7911', '123037', '29803', '21125', '5724']",Andrew Stanton,key1442 key1721 key3126 key3338 key4295 key8790 key9963 key11539 key179431 gen12 gen16 gen35 gen10751 act1979 act15886 act17265 act89784 act5149 act7911 act123037 act29803 act21125 act5724  andrewstanton,6.49
"[18, 53]",68734,"[591, 1157, 1937, 2020, 2430, 2519, 2562, 5565, 15292, 34061, 159306, 159514, 161996, 165340, 185677, 185684, 185686, 185692, 185699, 185702, 208289]","As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",62.01056,2012-10-11,120.0,Released,Argo,7.1,3423,"['880', '17419', '1903', '1230', '8536', '15455', '20387', '59233', '51792', '61510']",Ben Affleck,key591 key1157 key1937 key2020 key2430 key2519 key2562 key5565 key15292 key34061 key159306 key159514 key161996 key165340 key185677 key185684 key185686 key185692 key185699 key185702 key208289 gen18 gen53 act880 act17419 act1903 act1230 act8536 act15455 act20387 act59233 act51792 act61510  benaffleck,6.75
"[28, 35, 80]",64688,"[3230, 6270, 9755, 9964, 10988, 11199, 167316, 167541, 179431]","In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",62.714026,2012-03-12,109.0,Released,21 Jump Street,6.7,4074,"['38673', '21007', '60073', '54697', '475512', '9778', '17039', '71403', '543505', '168581']",Phil Lord,key3230 key6270 key9755 key9964 key10988 key11199 key167316 key167541 key179431 gen28 gen35 gen80 act38673 act21007 act60073 act54697 act475512 act9778 act17039 act71403 act543505 act168581  phillord,6.51
"[28, 35]",228967,"[591, 6285, 158538, 191600, 195323]","Dave Skylark and his producer Aaron Rapoport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",74.168016,2014-12-25,112.0,Released,The Interview,6.1,2304,"['17051', '19274', '51988', '79082', '583051', '1181329', '141774', '1400266', '1406556', '119810']",Seth Rogen,key591 key6285 key158538 key191600 key195323 gen28 gen35 act17051 act19274 act51988 act79082 act583051 act1181329 act141774 act1400266 act1406556 act119810  sethrogen,6.1
"[9648, 53, 18]",745,"[516, 1335, 1452, 2246, 2800, 3737, 5809, 6155, 9457, 11627, 13001, 208349, 210530]","A psychological thriller about an eight year old boy named Cole Sear who believes he can see into the world of the dead. A child psychologist named Malcolm Crowe comes to Cole to help him deal with his problem, learning that he really can see ghosts of dead people.",73.085576,1999-08-06,107.0,Released,The Sixth Sense,7.7,3147,"['62', '3051', '11616', '9640', '2680', '10694', '11617', '4940', '11621', '1106256']",M. Night Shyamalan,key516 key1335 key1452 key2246 key2800 key3737 key5809 key6155 key9457 key11627 key13001 key208349 key210530 gen9648 gen53 gen18 act62 act3051 act11616 act9640 act2680 act10694 act11617 act4940 act11621 act1106256  m.nightshyamalan,7.11
"[18, 80]",168672,"[10453, 11454, 11578, 18525]","A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",49.664128,2013-12-12,138.0,Released,American Hustle,6.8,2807,"['3894', '51329', '9273', '17604', '72129', '52849', '54738', '454', '74242', '4941']",David O. Russell,key10453 key11454 key11578 key18525 gen18 gen80 act3894 act51329 act9273 act17604 act72129 act52849 act54738 act454 act74242 act4941  davido.russell,6.52
"[12, 35, 10751, 878]",165,"[390, 391, 830, 951, 952, 956, 1436, 4379, 9663, 10738, 12026, 13130, 33888, 172251, 196664, 226370, 226371]","Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",43.345252,1989-11-20,108.0,Released,Back to the Future Part II,7.4,3829,"['521', '1062', '1063', '1951', '1072', '1952', '1953', '1954', '1955', '109']",Robert Zemeckis,key390 key391 key830 key951 key952 key956 key1436 key4379 key9663 key10738 key12026 key13130 key33888 key172251 key196664 key226370 key226371 gen12 gen35 gen10751 gen878 act521 act1062 act1063 act1951 act1072 act1952 act1953 act1954 act1955 act109  robertzemeckis,6.97
"[28, 878]",240832,"[310, 1475, 2051, 2235, 5086, 9685, 14964, 33637, 34009, 156395, 157959, 234944, 234945, 234946]","A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",115.241998,2014-07-14,89.0,Released,Lucy,6.3,5878,"['1245', '192', '64880', '2960', '7031', '90060', '124644', '1367830', '1367831', '109335']",Luc Besson,key310 key1475 key2051 key2235 key5086 key9685 key14964 key33637 key34009 key156395 key157959 key234944 key234945 key234946 gen28 gen878 act1245 act192 act64880 act2960 act7031 act90060 act124644 act1367830 act1367831 act109335  lucbesson,6.25
"[18, 10749, 53]",216015,"[818, 9785, 9888, 12547, 158713, 187056]","When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",98.755657,2015-02-11,125.0,Released,Fifty Shades of Grey,5.2,3254,"['118545', '1254583', '49971', '222130', '59251', '56680', '4726', '1089873', '94864', '540']",Sam Taylor-Johnson,key818 key9785 key9888 key12547 key158713 key187056 gen18 gen10749 gen53 act118545 act1254583 act49971 act222130 act59251 act56680 act4726 act1089873 act94864 act540  samtaylor-johnson,5.52
[27],259693,"[212, 392, 1228, 13153, 14768, 15001, 15043, 161261, 228935, 228936]",Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,68.794673,2016-05-13,134.0,Released,The Conjuring 2,7.0,1949,"['17178', '21657', '1330999', '1518', '1554519', '1554515', '1554514', '16358', '33394', '163545']",James Wan,key212 key392 key1228 key13153 key14768 key15001 key15043 key161261 key228935 key228936 gen27 act17178 act21657 act1330999 act1518 act1554519 act1554515 act1554514 act16358 act33394 act163545  jameswan,6.56
[18],37799,"[2157, 12361, 162749, 170209, 171063, 171065, 171067, 171068, 171070, 220076, 220831]","On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",69.27822,2010-09-30,120.0,Released,The Social Network,7.1,3391,"['44735', '37625', '12111', '53807', '2978', '108916', '88123', '80591', '20211', '56930']",David Fincher,key2157 key12361 key162749 key170209 key171063 key171065 key171067 key171068 key171070 key220076 key220831 gen18 act44735 act37625 act12111 act53807 act2978 act108916 act88123 act80591 act20211 act56930  davidfincher,6.75
